chargeDeviceID,reference,name,latitude,longitude,chargeDeviceStatus
2a65fccbe710dbeae61842938dc36475,CM43062,Wealden District Council,50.864799,0.259990,In service
4643d7cf9317cfa569420dcd06028b00,CM43063,Wealden District Council,50.864819,0.259698,In service
c75655b35abf417f50ffa54f01f898d9,CM43066,Teesside University ,54.571686,-1.234692,In service
21317b2f5d5fc089d70cc69c4a39e873,CM43067,Walltown Car Park,54.986607,-2.519884,In service
071131ce2f12b2c4d7a1a69fc33b6067,CM43068,Gateshead Library Leisure,54.951962,-1.602898,In service
a54c2d23254396ceb5cb938ba661a2d9,CM43071,St Michaels and All Angels Parish Church,54.809658,-1.439532,In service
1e78b8293f36e0a966e1a87c80aa1282,CM43072,Annand House,54.753361,-1.617977,In service
765df30d15ed0cd892c7ba73fa88c926,CM43073,Annand House,54.753841,-1.616990,In service
f6a85b085ebfff12e6502969655d1e34,CM43080,Chillingham Road,54.986950,-1.577000,In service
d7a2d2d3ff62e2bd0dabaa9be1603e18,CM43083,Sniperly Park and Ride,54.792049,-1.600503,In service
430d1827ed395587de33604e3808d7ba,CM43084,Howlands Park and Ride,54.760841,-1.581670,In service
9391235f66f16a637186cd09110e1672,CM43085,Windy Hill Lane,54.591621,-1.017940,In service
9f3c08c9299eeecf19c4434ff98dd50a,CM43086,Windy Hill Lane,54.591621,-1.017940,In service
c883697e8ca2ec060c5af75c84033a59,CM43090,Durham University,54.766499,-1.569740,In service
5029a54e88b056a242819fb16a3ca8ef,CM43091,Leazes Lane Carpark,54.976158,-1.617890,In service
ab6e354963976b4a73b45282fce82b48,CM43093,Hopewood Park,54.864170,-1.373050,In service
36061a8e40af40829c4791e5b0abd270,CM43094,Hopewood Park,54.864269,-1.373050,In service
c0bbe72e20f28640d60b0c6618be4d12,CM43095,Links Road,55.109627,-1.500382,In service
623232dcd9011b444a405ae114194245,CM43096,Links Road,55.109238,-1.500323,In service
1409e559c1b151e5e79818bcbbb3ad6d,CM43098,The Sands Car Park,54.780312,-1.575440,In service
f1764642f0a8904cd72ccc40194ed254,CM43099,The Sands Car Park,54.780312,-1.575440,In service
49a67eabbb3b64459c89d6d62b94ee79,CM43103,Edward Street,53.405998,-2.157050,In service
cb14e5b2e967ad428637b213b3a0207d,CM43104,Lord Street Pay and Display,53.497929,-2.518380,In service
1af47e870b0c6770b3720b87a5647ba8,CM43105,Lord Street Pay and Display,53.497929,-2.518380,In service
13666a33836e31a0a27e8a628f765cd9,CM43106,Corporation Road,53.483021,-2.340500,In service
210ed2c24fbaa59224acb861638cb7d4,CM43107,Corporation Road,53.483021,-2.340500,In service
a43c63edb90a21317f515ebd20923949,CM43108,Corkland Road,53.440121,-2.271380,In service
ab0ad21cdacf6435190a376bf356d122,CM43109,Corkland Road,53.440121,-2.271380,In service
40a5093cc020e523135ce35f562cc5e3,CM43110,East Didsbury Park and Ride,53.409279,-2.221870,In service
13288acf147c9bb0fe8b9fcf4cf0e395,CM43112,Oldham Civic Centre,53.542320,-2.117380,In service
92c0aa24a78d782b9bb04ee38dede147,CM43113,Oldham Civic Centre,53.542320,-2.117380,In service
90479d319d3e13ad5139caf2a9884447,CM43114,University of Manchester,53.466381,-2.238124,In service
dac5b5a1ad1d10738bd305065fdceec1,CM43115,University of Manchester,53.466286,-2.238032,In service
da6786e347eb16d43ee1dcba0322f91c,CM43116,University of Manchester,53.466434,-2.237960,In service
9e5a74c46a6d5ef865e95744bf584bad,CM43117,University of Manchester,53.466354,-2.237922,In service
c5aa1ea0b5da97a51d83ef18cf9daebe,CM43118,70 Port Street,53.482250,-2.231120,In service
b53deebe44e6f64d8d91a598eec855ca,CM43119,70 Port Street,53.482349,-2.231120,In service
07b12dca5bf1da16311c6d47125fe746,CM43120,University of Manchester,53.462410,-2.234320,In service
ce7de97ccb47cb43342dd83f75d9f153,CM43121,University of Manchester,53.462509,-2.234320,In service
1fedfbc417191bfad6fee4875667e479,CM43122,University of Manchester,53.462608,-2.234320,In service
577bf73a564d1fd9878f3c70f931a066,CM43123,University of Manchester,53.462711,-2.234320,In service
3111e81e07cbaa995b104cf34e1d2f78,CM43124,Trenchard Street,51.455570,-2.599840,In service
d97f2010657aba8b865b445a35ae1468,CM43125,Trenchard Street,51.455669,-2.599840,In service
dfc895269f44b9f0cf17eee59f364531,CM43128,Long Ashton Park and Ride,51.435692,-2.635970,In service
ca8d21df569a9d8e405d3c8cec5a00a0,CM43129,Long Ashton Park and Ride,51.435791,-2.635970,In service
1174f208d68d6eb4a438388caa97ef1b,CM43134,Yellow (Shoppers) ,51.319885,-0.561826,In service
4af950cfdf0db3e44bf17f1e71887f4c,CM43135,Cowley Road Car Park,55.133968,-1.534261,In service
80f814e5d87e0ecc9c7d408771b79bd9,CM43136,Cowley Road Car Park,55.133869,-1.534261,In service
1aac0b3f5d118caa167983d8bf2c234e,CM43137,Lionheart Council Depot Car Park,55.397640,-1.687716,In service
6fa62a6891386014f2ee668997b58b04,CM43138,Lionheart Council Depot Car Park,55.397739,-1.687716,In service
103bb8b2331fa8551a2b1049888c7414,CM43141,Corner of Dapdune Road & Woodbridge Road,51.242119,-0.575880,In service
8832969310a95aeecdd33d0f581ec04b,CM43142,Corner of Dapdune Road & Woodbridge Road,51.242222,-0.575880,In service
7f7c7c7e014cb08ca0dc90f31b6b47ee,CM43143,Corner of Poltimore Road & Agreria Road,51.235569,-0.587230,In service
237fe40996eac2622f184361a0d1ae85,CM43144,Corner of Poltimore Road & Agreria Road,51.235668,-0.587230,In service
cf07d2c050178ace5c71cc0e05891088,CM43145,Walnut Tree Close ,51.239208,-0.580460,In service
7ffb6ca0ec1a8b7a09680dda07f1495b,CM43146,Walnut Tree Close,51.239311,-0.580460,In service
0ad107d9b3eb14ab0f786cfa1217d0cf,CM43149,Withdean Road,50.852451,-0.157250,In service
30f4bc023f5a5303a2ecd2150bf04c9d,CM43150,Withdean Road,50.852551,-0.157250,In service
d0d69d090dcf2ccd02a52149b7d2f817,CM43152,Ditchling Road,50.830681,-0.134540,In service
3c8ad764022826cb1e0a2c3ee6d85ef4,CM43154,Trafalgar Street Car Park,50.828651,-0.138390,In service
6d51346d1404495eebb0711cc1409bdd,CM43156,Bartholomews,50.820900,-0.139630,In service
1d569e0793803f89c6e0a48e3671da46,CM43157,Bartholomews,50.820999,-0.139630,In service
611f825b294117975c8d5c112cfb44ad,CM43159,Madeira Drive,50.819340,-0.135230,In service
193c42b7e695626822617e7d565db95e,CM43166,City Road,54.970970,-1.603110,In service
9a06995e30084b376ae22b60b2a3bae3,CM43169,Argyle St Carpark,54.974220,-1.603850,In service
d436537e3ef5db9a6f8677746e545f7c,CM43170,St Bernard's Hospital,51.506550,-0.345870,In service
26d404c73d5e70cee25a4a8fc917b5fb,CM43172,St Bernard's Hospital,51.506748,-0.345870,In service
9b3e7bd7a1b56138e7f7517e6b1cf866,CM43173,St Bernard's Hospital,51.506851,-0.345870,In service
6d950777961fbf7d55a6848c93a069c4,CM43174,St Bernard's Hospital,51.506950,-0.345870,In service
d8b30828805bd1b18f95460096be80d4,CM43175,St Bernard's Hospital,51.507000,-0.345870,In service
fde520a1553f284433c0140de0bab59a,CM43176,St Bernard's Hospital,51.507198,-0.345870,In service
358b7eca1391f54d193b5b7ea0656373,CM43177,St Bernard's Hospital,51.507301,-0.345870,In service
fae911c60a9b7850f3bb8c7651936bc8,CM43178,St Bernard's Hospital,51.507401,-0.345870,In service
59cdb5608720680e6ff62f151c72e6a8,CM43180,St Bernard's Hospital,51.507599,-0.345870,In service
8bd85bd47a645b5e604aeb3ee604861f,CM43181,St Bernard's Hospital,51.507702,-0.345870,In service
5cee3bdd2637660408bcc73bf65948d6,CM43182,St Bernard's Hospital,51.507801,-0.345870,In service
7a3a697863e53c864d4f00dd707706e1,CM43183,St Nicholas Ave car park,55.004822,-1.619520,In service
34a91290e3416a59ad8e5aa0f9e4b0c2,CM43184,St Nicholas Ave car park,55.006821,-1.619520,In service
2f16182b423d652d14d2c4f5334f7109,CM43192,The Grove,55.004028,-1.612540,In service
c501783eb8b2ebd15b6324024dbcc542,CM43193,NGP Park and Ride,55.034019,-1.645220,In service
f4ba4ade0b2e994b7e51c7c8c105e19c,CM43194,NGP Park and Ride,55.034019,-1.645220,In service
df8c0bda46af449ca910aa965166e6a9,CM43195,NGP Park and Ride,55.034019,-1.645220,In service
d8779a08177c8ff703dcedae08740f9b,CM43197,Front Street Carpark,54.946350,-1.680260,In service
300e886725c1be52bfffc0692c6a656d,CM43198,Yellow (Shoppers) ,51.319881,-0.561820,In service
096448a9eaf6c149058d2bbe5b38f624,CM43199,Claremont Road,54.987438,-1.635930,In service
f28f8814581a1a874a19e102107790d5,CM43200,Claremont Road,54.987438,-1.635930,In service
b2330d381681c456f4233aa1cf582c7c,CM43201,Bournemouth Gardens,55.049229,-1.453210,In service
37d86d246a11feb96ff9459d78021a0b,CM43202,Bournemouth Gardens,55.049332,-1.453210,In service
6eb072014caf5a9f8540de61f7389f01,CM43206,Mermaid Car Park,55.109367,-1.500339,In service
50311a81ea533e1ef7c497e042778e6b,CM43207,College Street,51.452301,-2.603680,In service
90eba6208d24afb789afa8f92840fba7,CM43208,Arcal Lodge Mews,52.534531,-2.116620,In service
06ab2835a7d0494cccc180d9bab99687,CM43210,Albert Road Car Park,54.851978,-1.834210,In service
d7c1a2d1aa845599c9a7a3d543ec6255,CM43211,Abbotts Hill,54.966869,-1.594860,In service
96bcaaa118b361f1af1914120d36b7a7,CM43212,Abbotts Hill,54.966969,-1.594860,In service
225de5ef23fbfa96f02a8e1e8626ab66,CM43214,Chequer Mead Car Park,51.125320,-0.004361,In service
4f8b4c73b1712622d6f05c02cda05d49,CM43217,Chequer Mead Car Park,51.125221,-0.004461,In service
dcfcd2cde6f7ed4327b660cae0ce378f,CM43222,The Town Hall Crawley,51.116829,-0.183592,In service
f5093ff20b58d71dcf9478f7cbf803bb,CM43223,Regis Centre Car Park,50.783073,-0.670373,In service
0fb186da738a5ee3e3296454d06e61cd,CM43224,The Town Hall Crawley,51.116829,-0.183492,In service
d054b6569eb6872d2fb6bffd7ffc89c3,CM43225,Brooklands,50.820667,-0.337240,In service
4c06ee05eac29f12f53828f90b0b7c2c,CM43229,St Martins Car Park,50.810631,-0.542500,In service
17373c334f8faa51a00155d7a014ccf0,CM43230,Regis Centre Car Park,50.783073,-0.670373,In service
7bf96a7337a81737f70bd8bb3a365125,CM43231,Worthing High Street Multi Storey Car Park,50.812630,-0.368419,In service
a995b82065c43b11f36e7ea91e83130f,CM43244,Oldham Mumps,53.542500,-2.103430,In service
2bc8e04525867c42dccf5bc674c2e884,CM43245,Oldham Mumps,53.542400,-2.103430,In service
d3e38593a846c2e79659417650af2223,CM43330,Babraham Park and Ride,52.165630,0.161630,In service
766686e873dbf49236f555886a74516c,CM43336,Longstanton Busway,52.294109,0.049656,In service
2bc8139a811ff9a5963a3fd38255c597,CM43337,Longstanton Busway,52.294048,0.049871,In service
b8cb6b3e3fbbe240152724d977bb8fec,CM43338,Longstanton Busway,52.294029,0.049925,In service
ef97006d96c8ae4f0ba3657b66e8e9c0,CM43339,Longstanton Busway,52.294010,0.049710,In service
7af20bb1552dbfdf5047c395cac633f1,CM43341,St Ives Park and Ride,52.321953,-0.064465,In service
2dd78e6d27abfc8092491a5b76d415fa,CM43347,Links Road,55.109528,-1.500360,In service
fcf0a2874fe707072a7eb499de7b46d8,CM43350,Aldi,53.937580,-1.384500,In service
48b6cd9d6d46b83e2e1d9b520a665b21,CM43351,Aldi,53.937679,-1.384500,In service
697e8802a76844ae5a6890bb58ec8139,CM43352,Aldi,53.937778,-1.384500,In service
42f69c0e00555880f13b203e627fb059,CM43353,Next,51.405022,-0.240540,In service
e0b658bdb1d1e7b071282d5a6b7e65b4,CM43354,Next,51.405121,-0.240640,In service
ddf298529584b07361eada43085313e7,CM43355,Next,51.405220,-0.240740,In service
f7b9f9b70484421d3a25b7c8fa3c8e20,CM43356,Next,51.405319,-0.240840,In service
b4a1a199b07b19aba0208f1608d23c8e,CM43357,Next,51.405418,-0.240940,In service
854ade243192b6462c3882ec2d6f096b,CM43358,Next,51.405521,-0.241040,In service
f924939ec6e224a121c33f910548c0c2,CM43359,Next,51.405621,-0.241140,In service
020e763d3cbe1f3a58aca1587cbdda75,CM43360,Next,51.405720,-0.241240,In service
9acb094ef96b6d90bce1308c068bb5a8,CM43361,Next,51.405819,-0.241340,In service
ce917ddb8ea54009509c2e640b9228e5,CM43362,Penns Place,51.005569,-0.907100,In service
f5123d86d1a2d8cb9bc8d35ddd377192,CM43363,Ocean Car Park,54.936699,-1.370860,In service
cfcc621cccaa5bf7ed55cf89cbce2227,CM43364,Rochdale Infirmary,53.624439,-2.160150,In service
6f69d9dade187609fb97bbbe349b9147,CM43366,Berkeley Square,51.509472,-0.144870,In service
c1a4bf4288eebb76ba3a3fc30302747a,CM43368,Devonshire Street,51.521141,-0.150947,In service
1d9aa17d1d1fce9a1a133601a2ef8296,CM43369,Devonshire Street,51.521130,-0.151084,In service
2c49a77c35ac40ae7e94e9bba6ca1fe2,CM43370,Sutherland Avenue,51.523739,-0.192290,In service
deab90ce6cf03681fdedeb1f2cced7fa,CM43371,Sutherland Avenue,51.523739,-0.192290,In service
6103607c18d3a0e23e80ed60835b2e9c,CM43372,Francis Street,51.494862,-0.138170,In service
2d9e9a27caab97a9899ba3076caa5f49,CM43373,Francis Street,51.494862,-0.138170,In service
03d0bc115df730be6e44c5366f2c78d3,CM43374,St James Square,51.507729,-0.134570,In service
bd47190364d527b71e2285d511871036,CM43375,St James Square,51.507729,-0.134570,In service
2f96a6bd87ff056fa63b286cb3899f30,CM43376,St James Square,51.507729,-0.134570,In service
78cc023ff7fd28abfdd2580956ed889c,CM43381,Connaught Street,51.514488,-0.165160,In service
178f8498ed2dad1be50f01511cf9f791,CM43383,North Wharf Road,51.518631,-0.176810,In service
db0b3f8689f0d4362103b80065e063c8,CM43386,The Lanes Car Park,50.820492,-0.141200,In service
e5354303618889cc0419ecdc40732b25,CM44006,Brockwell Centre,55.095772,-1.584290,In service
b85336cace4c53e01ab82c97652dbcf0,CM44007,Bus Station Car Park,55.546341,-2.014596,In service
1537f52273628f1309fa9ed1fdf07a14,CM44009,Northumberlandia,55.085556,-1.631111,In service
9187c5e55a9b214e72b6b5f00235f9ca,CM44010,Stanley Terrace,55.168453,-1.687211,In service
8ed8e664babef14f132f1629c140f0db,CM44012,Stephenson Terrace Car Park,54.976471,-1.816171,In service
0f1c9f6d30ae3d948705b02fd766bc4e,CM44013,Wansbeck Hospital,55.183472,-1.546450,In service
66d752d279a710d8d00b16f67205fdf1,CM44015,Allen Mills,54.903740,-2.264030,In service
dc0ca50e7a83a8f0df262fea6f6cd293,CM44016,Blyth Community Hospital ,55.128208,-1.514230,In service
ec9d9f46e31a1c5c7f5c0266d58f9ecc,CM44017,Greenwell Road (Alnwick),55.414242,-1.705769,In service
87c6a6c624412d00efda3ece78ed6c6b,CM44019,Keel Row Shopping Centre,55.127800,-1.508313,In service
f16e92c1f4d059673b429000700a4fe0,CM44022,Rear Front Street Car Park,55.130932,-1.597849,In service
053f2a257e9c1e763448af786f835351,CM44023,Seahouses Station Yard Car Park,55.581230,-1.654190,In service
d9b6b212ec1dfc75de1fc250e40b9802,CM44025,Wentworth Leisure Centre,54.972614,-2.096875,In service
9c8661befae6dbcd08304dbf4dcaf0db,SC22,Little Victoria St Car Park - Socket 2,54.592703,-5.933430,In service
52b738b303d90a884137546353e09ebb,SC23,"Little Donegall Street, Belfast (Socket ",54.604646,-5.931866,In service
b58ac8403eb9cf17fae1dcd16df71fde,SC33,Cromac Street Car Park (Socket 2),54.594109,-5.924292,Out of service
fd8c07a31f8a85910ad8476f5f7efb27,SC03,"Hope Street Car Park, Belfast (Socket 2)",54.593365,-5.935574,In service
f507783927f2ec2737ba40afbd17efb5,SC19,"Adelaide Street, Belfast (Socket 2)",54.594342,-5.928256,In service
cc9657884708170e160c8372d92f3535,SC21,"Lower Crescent, Belfast (Socket 2)",54.587893,-5.934377,In service
60a70bb05b08d6cd95deb3bdb750dce8,SC09,"Central Station, Belfast (Socket 2)",54.595384,-5.915776,In service
a495eebbfa243b79c5b9b224c482d0c2,SC35,"Cairns Hill Park and Ride, Belfast (Sock",54.546408,-5.905207,Out of service
c819904dde95535c60452b16c1c494f6,SC02,"Linenhall Street, Armagh DRD Car Park (S",54.346560,-6.652996,In service
72b386224056bf940cd5b01341f65e9d,SC04,Palace Demense (Socket 2),54.340480,-6.651155,In service
946e3ece1fc8b24bd656449d88eca941,RC01,"Donnellys Garage, 57 Moy Road, Dungannon",54.486910,-6.744510,In service
b98249b38337c5088bbc660d8f872d6a,RC03,Fiveways Shops & Service Station Newry,54.191700,-6.351430,In service
645e6bfdd05d1a69c5e47b20f0a91d46,SC05,"Bagenal's Castle, Newry (Socket 2)",54.173287,-6.335203,In service
3a30be93eb45566a90f4e95ee72a089a,SC28,"Bridge Street Car Park, Newry (Socket 2)",54.170538,-6.341426,In service
980a875ff6ef9c2d75e74307cbf5d205,SC10,"Basin Walk Car Park, Newry (Socket 2)",54.178594,-6.335694,In service
cfcce0621b49c983991ead4c3d4d3b6b,SC37,"Canal Court Merchants Quay, Newry (Socke",54.176301,-6.340184,In service
ca3ec598002d2e7662e2ef4bdd58278b,SC30,"Hill Street, Newry (Socket 2)",54.175246,-6.338146,In service
7a430339c10c642c4b2251756fd1b484,SC32,"Monaghan Street, Newry (Socket 2)",54.176880,-6.343961,In service
d5d7f5bba709f5cbbe1f74977096feb3,SC41,Newry Train station (Socket 2),54.189444,-6.362419,In service
42cd63cb189c30ed03e42ce2c069566c,RC02,Glenshane Tourist Services Ltd,54.847389,-6.727441,In service
7a4bf9ba2bd774068ad50351fb898076,SC27,"Victoria Market, L'Derry (Socket 2)",54.998900,-7.320950,In service
fa84632d742f2729dc32ce8cb5d49733,SC39,"Bishop Street car park, L'Derry (Socket ",54.994660,-7.323385,In service
7371364b3d72ac9a3ed8638e6f0be2c9,SC06,"Railway Yard, L'Derry (Socket 2)",54.992927,-7.313118,In service
63bfd6e8f26d1d3537f4c5038264ef36,SC07,"Strand Road, L'derry (Socket 2)",55.001546,-7.322345,In service
8217bb4e7fa0541e0f5e04fea764ab91,SC25,"Carlisle Road, L'Derry (Socket 2)",54.993250,-7.319705,In service
6fab6e3aa34248ec1e34a4aeedecddc8,SC34,"The Diamond, L'Derry (Socket 2)",54.995480,-7.321850,Out of service
f24ad6f72d6cc4cb51464f2b29ab69d3,SC26,"Templemore Leisure Centre, L'Derry (Sock",55.024553,-7.338951,In service
0e9d935f7e3f2b502450c049ddbc7c92,SC18,Down/Market/Cross Street - Socket 2,54.345539,-7.638513,In service
b848edae25876384476f8970b8491160,SC13,"Eden Street, Enniskillen (Socket 2)",54.345051,-7.640047,In service
16fc18d787294ad5171100e33d05d4e2,SC11,"Quay Lane North, Enniskillen (Socket 2)",54.343861,-7.633197,In service
d7aab42e6b85c49c0f1d3a115e939c74,SC16,"Wellington Street, Enniskillen (Socket 2",54.343512,-7.637848,Out of service
c4b43ae017af4001c5193d310bf00942,SC17,"Queen St, Enniskillen (Socket 2)",54.347410,-7.640307,Out of service
2b7b82a7ec6de40781fd6ef338b41892,SC31,Cross Street Car Park,54.252162,-7.442970,In service
69386f6bb1dfed68692a24c8686939b9,SC29,"Main Street, Irvinestown (Socket 2)",54.472437,-7.630603,In service
bdd8817990ef209f0fb6b049f2d2ea0c,SC162,"Main Street, Belleek (Socket 2)",54.480109,-8.091973,Out of service
334467d41d5cf21e234465a1530ba647,SC14,"Narrow Gauge Road, Larne (Socket 2)",54.850414,-5.818398,In service
09060616068d2b9544dc33f2fbe4ce2d,SC20,"Agnew Street, Larne (Socket 2)",54.852236,-5.816134,In service
c46482dd5d39742f0bfd417b492d0e8e,SC01,"Riverdale, Larne (Socket 2)",54.850920,-5.824385,In service
62dad6e273d32235ae02b7d321578ee8,SC36,"Havelock Place, Carnlough, Larne (Socket",54.993933,-5.989260,In service
8ce5d989374d216a867cdc8871484b43,SC38,"South West College, Cookstown (Socket 2)",54.647349,-6.747952,In service
169582a799e5b6c46fdfd432379f60d8,RC04,"Portrush Service Station, Bushmills Rd",55.201482,-6.645468,In service
7439aebdba054f0d586d486ef2aff185,SC147,"Mossley West Park and Ride, The Glade",54.696594,-5.951624,In service
fbb17c69f51a5950e05e08cc14599b57,SC44,"The Valley Leisure Centre, Newtownabbey",54.661953,-5.930754,In service
8cd7775f9129da8b5bf787a063d8426e,SC98,"Car Park, Harrier Way, Ballyclare",54.750814,-5.999819,In service
38220e6a22eec2e5e3d21001f7d859df,SC43,"Sixmile Leisure Centre, Ballyclare",54.752969,-5.997569,In service
bcf9d6bd14a2095866ce8c950b702341,SC54,Carpark Farmley Road Glengormley,54.669530,-5.957820,In service
fce34b6aef091b6fb2032870279690f8,SC48,Beverley Rd Carnmoney,54.688850,-5.948989,In service
452e91de642a8e9c43121664d5d3c05c,SC96,"Car Park, Brooke St, Omagh",54.601591,-7.307725,In service
e345fac6bc5c868f0222430c733fa26e,SC67,Carpark Campsie Road Omagh,54.600188,-7.295037,In service
2e9fcd6fd4b51d718872c02272648444,SC64,Carpark Castle Street Omagh,54.601215,-7.306509,In service
c6ae9174774e254650073722e5b92a8f,SC133,"Crevenagh Road, Omagh",54.595862,-7.289644,In service
b7c0c7d6ce233d0fe18625ea3cd5bdb1,SC95,"Ulster American Folk Park, Omagh",54.659146,-7.334948,In service
4f20f7f5d2e7a1b640ebc8244428558c,SC62,Omagh Sports Forum (Council),54.604011,-7.298569,In service
273f5064dc00c682c73b05f36d00f2a1,SC71,"DRD Car Park Main St, Dromore, Omagh",54.512866,-7.458019,In service
022898bbc7110244fd24b3e410597047,SC56,"Junction One, 111 Ballymena Road",54.730140,-6.230500,In service
ec04e8ebba7e132043e5b4832e54f070,SC107,"Antrim Park & Ride, Station Road",54.717252,-6.210415,In service
8e5231f0eadafd174b670e838e42d97d,SC99,Antrim - Dunsilly Park & Ride,54.746360,-6.234244,In service
82f5e54d8e425cf93af25e86b4be04f8,SC46,"Car Park Castle Street, Antrim",54.717600,-6.219200,In service
0424d20160a6a558e5bf86a7bc9b67f0,SC61,"Carpark Dublin Road, Antrim",54.712504,-6.218678,In service
02d72b702eed900577b953ef7a9c1182,SC114,Hilton Templepatrick,54.710224,-6.093044,In service
4a308d84cdd04aa2015bbe13622d5d7c,SC94,Antrim Forum Leisure Centre,54.714640,-6.224314,In service
cd6b73b67c77edeaff94e24b961119dd,SC87,"Car Park, The Square, Crossgar",54.396759,-5.758739,Out of service
670c26185a3783678135b4697f7dbd1a,SC89,"Car Park, Shimna Rd, Newcastle",54.214826,-5.890661,In service
419345a4c56c55ba30671ab8c25d2a73,SC110,"Strabane Park and Ride, Railway Street",54.826859,-7.465520,In service
2bba9f4124283edd644799e0cecd45ca,SC68,Carpark Canal Basin,54.829324,-7.464149,Out of service
621765159ee1ea4299c0df3e1d29034b,SC101,"Carpark Upper Main Street, Strabane",54.824472,-7.461848,In service
c74214a3877c4d8297ac96217d5189b7,SC63,Riversdale Leisure Centre,54.822100,-7.474300,In service
74de5f915765ea59816e770a8e686f38,SC65,"Fir Trees Hotel, Dublin Road,Strabane",54.808700,-7.474460,In service
c061abe12b79ffb077e88ecf5e4bcf01,SC69,"Car Park, Main Street, Castlederg",54.707530,-7.592090,In service
73741ea570def1d114a9ac9bb6726916,SC70,Newtownstewart Leisure Centre,54.714400,-7.376600,In service
ce840aa9583592e71f3db26ee6e41703,SC81,"Car Park, Union Place, Cookstown",54.647992,-6.742508,In service
58c58f9c6366538eaa0dde3624592b81,SC80,"The Burnavon Theatre, Cookstown",54.647070,-6.747388,In service
a1bcb47486d5abaeabf8fc1d64abe62b,SC74,Moneymore Recreation Centre,54.688089,-6.671085,In service
0996dd16b0020a17a26b94f4675fd3da,SC75,Rushmere Shopping Centre,54.451549,-6.393503,In service
f81e516d45f7143402e9482b47248e3b,SC82,Craigavon Leisure Centre,54.445926,-6.364334,In service
3817157c9127b4cdb7a8d690ee72d874,SC135,Lough Neagh Discovery Centre,54.496159,-6.384416,In service
0a118184382a407bba7aef472932273e,SC77,Lurgan Park & Ride Lough Rd,54.482015,-6.354253,In service
fa5375df32bda8862801ea43b6358683,SC79,"Car Park, Fair Green, Lurgan",54.420700,-6.446400,In service
1b7663ccddfbba71a405f122e117f95c,SC86,Meadowlane East Portadown,54.422202,-6.440020,Out of service
08b7dc6e8b36bcaac15847827b7951a9,SC73,"Magowan Buildings, Woodhouse St",54.423635,-6.446591,In service
787afca6b6dd1f06fc22e4b52b0b89bf,SC45,"Carpark  Benson Street, Lisburn",54.513700,-6.053800,In service
672cf3025399742b1a047c8dc6b1e992,SC59,Glenburn Rd Dunmurry,54.550341,-6.005085,In service
4e681ae9d4a5e5698f08e852a0255702,SC143,Glenshane Rd Maghera,54.836708,-6.683699,In service
2d3d9d5373f378108cdbd30a3c52bd3e,SC51,"Carpark,  St. Lurachs Road, Magherafelt",54.843400,-6.671300,Out of service
b63826f7edd2fc3ad8449add0c04fceb,SC92,Bloomfield Shopping Centre,54.647352,-5.658459,In service
7a70c831f7cd407750d00c839b23a496,SC132,Middle Path/Bridge End Belfast,54.600304,-5.912613,In service
64517d8435994992e682b3e4aa0a0661,SC156,"Brunswick, Pennyburn Industrial Estate",55.012720,-7.322001,In service
33c5f5bff65aa05a8cd3e5d2597f44ae,SC66,Maguiresbridge Car Park,54.417100,-7.148400,In service
16c0d78ef6a76b5c247113a4c9514059,SC131,The Outlet Banbridge,54.331230,-6.277062,In service
105405695aa6c6e0e203fbf4df13a1d5,SC52,"Carpark, Castle Street, Ballycastle",55.200932,-6.253492,In service
c0d8ec4888d56b0fabfe476c780e2cc4,SC146,"Main Street, Bushmills",55.204278,-6.522941,In service
ec0805f013b5bb2f8231160d0ac06b48,SC142,"Coleraine Park and Ride, Coleraine",55.133625,-6.663814,In service
328e5d4c166bb340b314d457a208dc83,SC49,"Carpark Waterside, Coleraine",55.132465,-6.676898,In service
c338d814c14c9d479eb5ec0b99d887f6,SC42,"Car Park Dunluce Avenue, Portrush",55.204900,-6.650200,Out of service
4738a8f6fab937d899ae9631beab116f,SC58,"Car Park Lansdowne Crescent, Portrush",55.211230,-6.656502,In service
b0928f2d4ba7ea33b05024f21d937f48,SC50,"Townhead Street North, Ballymoney",55.071775,-6.519416,In service
bb57db42f77807a9c5823bd8c2d9aaef,SC103,"Victoria Street, Carrickfergus",54.717053,-5.810334,In service
b9937273f2b46912b56d09c8faa7da23,SC160,"Galgorm Road, Ballymena",54.864446,-6.284769,In service
44821f701cc30140043698441975b284,SC97,Carpark Galgorm Village,54.857101,-6.308798,In service
5c376f6d20024c7448dcc13bdf090086,SC93,"Galgorm Manor Hotel, Ballymena",54.877617,-6.346985,Out of service
e3978ba7ecdecc63be5f5bf0281a0ed6,SC47,7 Towers Leisure Centre,54.862100,-6.267300,In service
5aaffbae8a48fc24f114ee4dcd9c6171,SC153,"Fairhill Shopping Centre, Ballymena",54.869939,-6.274940,Out of service
51fd081fb2f037078fc8a4e037daabe4,SC124,Ballygawley Park and Ride,54.456951,-7.033401,In service
0912d0f15f1394268c66639e39b26215,SC72,"Carpark, Cornmill, Coalisland",54.539900,-6.700000,In service
c85b2ea9a678e74fdc8bafe5d0707c31,SC76,Car Park Scotch Street South,54.502841,-6.769526,In service
6ff05e7bfb82a4d50e29b052214a0c53,SC122,Oaks Shopping Centre Dungannon,54.512094,-6.763396,In service
66de6afdfb5fb3c21d0e3b5c3226bf00,SC55,"Slieve Donard Resort and Spa, Down?s Roa",54.216337,-5.883547,In service
